,scenario,replication,risk_aversion,wealth,ra_bounds
679,Mixed High,1,0.35729494968180264,37456.14086579645,"[0.5, 1.0]"
680,Mixed High,1,0.5768465729978787,-39404.84489096652,"[0.5, 1.0]"
681,Mixed High,1,0.5589807257306723,66545.35701337014,"[0.5, 1.0]"
682,Mixed High,1,0.5470641071681547,74859.93424721027,"[0.5, 1.0]"
683,Mixed High,1,0.5063744152907093,29246.813933845595,"[0.5, 1.0]"
684,Mixed High,1,0.4621370158042154,12886.643106381029,"[0.5, 1.0]"
685,Mixed High,1,0.6529282333209276,-24448.173854435612,"[0.5, 1.0]"
686,Mixed High,1,0.7445049397627201,26423.61311903248,"[0.5, 1.0]"
687,Mixed High,1,0.677062349208065,-23504.985954102132,"[0.5, 1.0]"
688,Mixed High,1,0.4968512504675029,13780.352530626667,"[0.5, 1.0]"
689,Mixed High,1,0.3769179636452391,28041.00205468359,"[0.5, 1.0]"
690,Mixed High,1,0.45078792668276324,11154.67855328519,"[0.5, 1.0]"
691,Mixed High,1,0.45901874439593005,-20620.92393891378,"[0.5, 1.0]"
692,Mixed High,1,0.44950662506176897,14125.994204325536,"[0.5, 1.0]"
693,Mixed High,1,0.33205062797493456,-17983.48448137667,"[0.5, 1.0]"
694,Mixed High,1,0.314963862373316,-44951.46346062154,"[0.5, 1.0]"
695,Mixed High,1,0.23822025799757962,-5988.840412880907,"[0.5, 1.0]"
696,Mixed High,1,0.22624268087468236,-26726.097566659562,"[0.5, 1.0]"
697,Mixed High,1,0.31919119630390436,-28993.00640536797,"[0.5, 1.0]"
698,Mixed High,1,0.451554969997915,-16505.940512939284,"[0.5, 1.0]"
699,Mixed High,1,0.45752977005064344,-10499.273786253078,"[0.5, 1.0]"
700,Mixed High,1,0.39509722196935027,-23914.047252329183,"[0.5, 1.0]"
701,Mixed High,1,0.2749675117721442,-1829.9159423928213,"[0.5, 1.0]"
702,Mixed High,1,0.2260945500364735,41306.11814605216,"[0.5, 1.0]"
703,Mixed High,1,0.23302302956188015,64564.85028016412,"[0.5, 1.0]"
704,Mixed High,2,0.17041655558122426,-25931.742559982973,"[0.5, 1.0]"
705,Mixed High,2,0.18415540290097965,-7821.979041881017,"[0.5, 1.0]"
706,Mixed High,2,0.20174214673818414,-25628.27907143425,"[0.5, 1.0]"
707,Mixed High,2,0.38603371590363134,5240.21824966641,"[0.5, 1.0]"
708,Mixed High,2,0.3612183157093861,-1189.971794811518,"[0.5, 1.0]"
709,Mixed High,2,0.5136917296768408,-33302.38390357912,"[0.5, 1.0]"
710,Mixed High,2,0.4780931238617572,13562.73000335686,"[0.5, 1.0]"
711,Mixed High,2,0.43723344673531916,-11178.214272436437,"[0.5, 1.0]"
712,Mixed High,2,0.18567577235225852,4654.920662656994,"[0.5, 1.0]"
713,Mixed High,2,0.18632233482251848,-1907.892920100785,"[0.5, 1.0]"
714,Mixed High,2,0.20059293444898718,4912.4093142917545,"[0.5, 1.0]"
715,Mixed High,2,0.2770527567315224,-3713.4686532954947,"[0.5, 1.0]"
716,Mixed High,2,0.4469948901925693,23661.915112836483,"[0.5, 1.0]"
717,Mixed High,2,0.4149637303700111,-11641.271698315322,"[0.5, 1.0]"
718,Mixed High,2,0.410117552645626,-14007.151791603415,"[0.5, 1.0]"
719,Mixed High,2,0.39166339618106705,-31433.30616746041,"[0.5, 1.0]"
720,Mixed High,2,0.45998334591753265,31640.916643965516,"[0.5, 1.0]"
721,Mixed High,2,0.5927454978124338,6427.572699822689,"[0.5, 1.0]"
722,Mixed High,2,0.19201609018369847,16952.437622278158,"[0.5, 1.0]"
723,Mixed High,2,0.35491471335613545,-25488.562137987,"[0.5, 1.0]"
724,Mixed High,2,0.42595270361866355,43132.52842884934,"[0.5, 1.0]"
725,Mixed High,2,0.395397229738473,-22716.31567145612,"[0.5, 1.0]"
726,Mixed High,2,0.42286305381580325,19970.796946334587,"[0.5, 1.0]"
727,Mixed High,2,0.43019665594274104,5704.254862057867,"[0.5, 1.0]"
728,Mixed High,2,0.6135483092293024,5436.306547649525,"[0.5, 1.0]"
729,Mixed High,2,0.6397839657715407,-657.5890712083637,"[0.5, 1.0]"
730,Mixed High,2,0.17060891170100378,38561.954817599035,"[0.5, 1.0]"
731,Mixed High,2,0.38800756598479724,-25987.366556352586,"[0.5, 1.0]"
732,Mixed High,2,0.4087232505679119,16.595452152516373,"[0.5, 1.0]"
733,Mixed High,2,0.2801338740312742,-19888.799900650338,"[0.5, 1.0]"
734,Mixed High,2,0.2656882264144972,39032.70107129131,"[0.5, 1.0]"
735,Mixed High,2,0.33365214176619584,-6467.903833291426,"[0.5, 1.0]"
736,Mixed High,2,0.6075497822580325,77030.76230330022,"[0.5, 1.0]"
737,Mixed High,2,0.5019663935376024,-67102.94808243717,"[0.5, 1.0]"
738,Mixed High,2,0.16410600964296052,11993.934003896124,"[0.5, 1.0]"
739,Mixed High,2,0.6729326291448225,-7049.612837941102,"[0.5, 1.0]"
740,Mixed High,2,0.4091416230216406,-6877.238730752338,"[0.5, 1.0]"
741,Mixed High,2,0.38323462924324136,8925.567679310167,"[0.5, 1.0]"
742,Mixed High,2,0.27190394348977565,16794.15819300548,"[0.5, 1.0]"
743,Mixed High,2,0.37868742780842557,-1187.5368148275434,"[0.5, 1.0]"
744,Mixed High,2,0.5049432798320698,44447.20596955663,"[0.5, 1.0]"
745,Mixed High,2,0.5041479583820089,-40743.14810939897,"[0.5, 1.0]"
746,Mixed High,2,0.661895975331884,-3498.316297757199,"[0.5, 1.0]"
747,Mixed High,2,0.6908240137236437,18172.219079479873,"[0.5, 1.0]"
748,Mixed High,2,0.4089434126216883,9561.479640747866,"[0.5, 1.0]"
749,Mixed High,2,0.28074794709611606,9506.534914880976,"[0.5, 1.0]"
750,Mixed High,2,0.22765574427158353,15015.647489405499,"[0.5, 1.0]"
751,Mixed High,2,0.34032644290429526,-39772.44673151735,"[0.5, 1.0]"
752,Mixed High,2,0.371945472741841,-30480.539928612674,"[0.5, 1.0]"
753,Mixed High,2,0.3687801247444067,7974.554779596709,"[0.5, 1.0]"
754,Mixed High,2,0.39104230418855723,-10701.322155719166,"[0.5, 1.0]"
755,Mixed High,2,0.3706892879096587,20611.899733333008,"[0.5, 1.0]"
756,Mixed High,2,0.27991044751868455,-5631.750889594169,"[0.5, 1.0]"
757,Mixed High,2,0.2718864947356743,-15155.252249453682,"[0.5, 1.0]"
758,Mixed High,2,0.20764401979407798,-4104.588777693982,"[0.5, 1.0]"
759,Mixed High,2,0.3312515486747387,5129.058031555023,"[0.5, 1.0]"
760,Mixed High,2,0.34869021781144693,-15284.521307421131,"[0.5, 1.0]"
761,Mixed High,2,0.2124582899376598,21393.249931662867,"[0.5, 1.0]"
762,Mixed High,2,0.3697226819983669,-15038.806466187918,"[0.5, 1.0]"
763,Mixed High,2,0.32649670078021675,26713.07749250631,"[0.5, 1.0]"
764,Mixed High,2,0.24770357720279634,-12909.518519000989,"[0.5, 1.0]"
765,Mixed High,2,0.30888124661098804,-13939.519605333917,"[0.5, 1.0]"
766,Mixed High,2,0.41169355052291623,-18289.08932205214,"[0.5, 1.0]"
767,Mixed High,2,0.4543024799176528,24550.748194496446,"[0.5, 1.0]"
768,Risk Averse,0,0.27325591904229196,33186.79312075901,"[0.7, 1.0]"
769,Risk Averse,0,0.3153887121567891,29963.269794172767,"[0.7, 1.0]"
770,Risk Averse,0,0.3519404515633946,19240.87264060184,"[0.7, 1.0]"
771,Risk Averse,0,0.3573399005175161,8576.719621349781,"[0.7, 1.0]"
772,Risk Averse,0,0.4007210345710779,13994.385587689729,"[0.7, 1.0]"
773,Risk Averse,0,0.3749748202130696,29701.2662098538,"[0.7, 1.0]"
774,Risk Averse,0,0.3356797548237985,27514.09423302961,"[0.7, 1.0]"
775,Risk Averse,0,0.29148436141863554,36064.883938710256,"[0.7, 1.0]"
776,Risk Averse,0,0.41331184306987456,10657.857244165329,"[0.7, 1.0]"
777,Risk Averse,0,0.41872579182063563,-67044.17208033414,"[0.7, 1.0]"
778,Risk Averse,0,0.45090067456105687,-6924.44215663261,"[0.7, 1.0]"
779,Risk Averse,0,0.455281611644097,-17373.949571835343,"[0.7, 1.0]"
780,Risk Averse,0,0.4779742188636176,49312.92352612337,"[0.7, 1.0]"
781,Risk Averse,0,0.4349779843916556,-19388.850141747847,"[0.7, 1.0]"
782,Risk Averse,0,0.3838519035035065,-65352.21313060862,"[0.7, 1.0]"
783,Risk Averse,0,0.40642387791059353,-17340.871710251493,"[0.7, 1.0]"
784,Risk Averse,0,0.4235334495225319,61109.64325455819,"[0.7, 1.0]"
785,Risk Averse,0,0.4256557530287659,-2351.648452022692,"[0.7, 1.0]"
786,Risk Averse,0,0.3984295099303359,12504.445376055359,"[0.7, 1.0]"
787,Risk Averse,0,0.4004316842267195,-21539.591518937505,"[0.7, 1.0]"
788,Risk Averse,0,0.45239043659374856,-15876.537343376156,"[0.7, 1.0]"
789,Risk Averse,0,0.36660426726524453,20601.104391565572,"[0.7, 1.0]"
790,Risk Averse,0,0.45450654635725973,31074.678663694158,"[0.7, 1.0]"
791,Risk Averse,0,0.469182634347558,-7612.929130991776,"[0.7, 1.0]"
792,Risk Averse,0,0.3998001685677066,3717.737868259911,"[0.7, 1.0]"
793,Risk Averse,0,0.4502026432360311,-43770.46507266354,"[0.7, 1.0]"
794,Risk Averse,0,0.3790647410000586,7498.876006890001,"[0.7, 1.0]"
795,Risk Averse,0,0.4559317746364482,-8410.898106271978,"[0.7, 1.0]"
796,Risk Averse,0,0.39820382567330515,-15067.263977581053,"[0.7, 1.0]"
797,Risk Averse,0,0.3188978079714414,57085.489528137434,"[0.7, 1.0]"
798,Risk Averse,0,0.33745983734466234,2366.9816133910062,"[0.7, 1.0]"
799,Risk Averse,0,0.39145796090411833,-60247.20758312235,"[0.7, 1.0]"
800,Risk Averse,0,0.3559764825001034,40806.49848945602,"[0.7, 1.0]"
801,Risk Averse,0,0.47950766533631106,2954.61511771719,"[0.7, 1.0]"
802,Risk Averse,0,0.4296868202843064,18905.12558247696,"[0.7, 1.0]"
803,Risk Averse,0,0.4578821316452347,-16890.516257076262,"[0.7, 1.0]"
804,Risk Averse,0,0.26149576305150635,6888.330520752392,"[0.7, 1.0]"
805,Risk Averse,0,0.22917116225984246,-3357.280913732626,"[0.7, 1.0]"
806,Risk Averse,0,0.32897389524442533,25131.987338757805,"[0.7, 1.0]"
807,Risk Averse,0,0.339667306380918,-90146.49151169042,"[0.7, 1.0]"
808,Risk Averse,0,0.45615549733403926,43661.543543119245,"[0.7, 1.0]"
809,Risk Averse,0,0.5459837094612328,45374.56227743509,"[0.7, 1.0]"
810,Risk Averse,0,0.49682061170384895,48674.909611351984,"[0.7, 1.0]"
811,Risk Averse,0,0.3340317274323946,8612.782540710323,"[0.7, 1.0]"
812,Risk Averse,0,0.21778295442609352,-3199.7466673786985,"[0.7, 1.0]"
813,Risk Averse,0,0.1927282560311595,-3315.3867365236956,"[0.7, 1.0]"
814,Risk Averse,0,0.32726322802851004,33076.90830218409,"[0.7, 1.0]"
815,Risk Averse,0,0.4335924824143612,-40649.869542174754,"[0.7, 1.0]"
816,Risk Averse,0,0.4642431068012156,-23530.54468279629,"[0.7, 1.0]"
817,Risk Averse,0,0.44947115315243724,12237.926045428248,"[0.7, 1.0]"
818,Risk Averse,0,0.357617953904496,-34882.37208069701,"[0.7, 1.0]"
819,Risk Averse,0,0.2715504014984187,33342.151123639145,"[0.7, 1.0]"
820,Risk Averse,0,0.2991686959375136,-26371.285516275195,"[0.7, 1.0]"
821,Risk Averse,0,0.30590986822551425,-53737.933615589776,"[0.7, 1.0]"
822,Risk Averse,0,0.28673724101422704,46595.61916535889,"[0.7, 1.0]"
823,Risk Averse,0,0.3674423926254756,-24017.98950706677,"[0.7, 1.0]"
824,Risk Averse,0,0.30955553268458,-3494.994521137356,"[0.7, 1.0]"
825,Risk Averse,0,0.3651751154835313,8371.917460751283,"[0.7, 1.0]"
826,Risk Averse,0,0.3600185994544717,-9591.281292448053,"[0.7, 1.0]"
827,Risk Averse,0,0.32095930258558814,-7153.485851314283,"[0.7, 1.0]"
828,Risk Averse,0,0.40415790563789866,-33231.383853933454,"[0.7, 1.0]"
829,Risk Averse,0,0.38620566412296,2079.014433453622,"[0.7, 1.0]"
830,Risk Averse,0,0.27067059100996504,10910.784402831196,"[0.7, 1.0]"
831,Risk Averse,0,0.3134284378033887,-99925.09604821452,"[0.7, 1.0]"
832,Risk Averse,1,0.41176462812098,-8820.391187805051,"[0.7, 1.0]"
833,Risk Averse,1,0.40068458026096776,-50170.5205654658,"[0.7, 1.0]"
834,Risk Averse,1,0.49858339057102385,-15979.337240766064,"[0.7, 1.0]"
835,Risk Averse,1,0.48476949741266284,26336.76904251521,"[0.7, 1.0]"
836,Risk Averse,1,0.3807995725400931,13843.971241731866,"[0.7, 1.0]"
837,Risk Averse,1,0.2357494041891285,9651.922662165452,"[0.7, 1.0]"
838,Risk Averse,1,0.15363790791344056,34940.23163330562,"[0.7, 1.0]"
839,Risk Averse,1,0.418106125080027,24376.1339497233,"[0.7, 1.0]"
840,Risk Averse,1,0.41285692775543803,34327.58737354807,"[0.7, 1.0]"
841,Risk Averse,1,0.647949994476333,-89139.38632639417,"[0.7, 1.0]"
842,Risk Averse,1,0.5683788954652549,8875.473994078944,"[0.7, 1.0]"
843,Risk Averse,1,0.46839712165465,-20077.56777988185,"[0.7, 1.0]"
844,Risk Averse,1,0.47484052867576754,14526.659546565854,"[0.7, 1.0]"
845,Risk Averse,1,0.42461922844353805,20136.49343464921,"[0.7, 1.0]"
846,Risk Averse,1,0.3506446631160923,-14204.457957143284,"[0.7, 1.0]"
847,Risk Averse,1,0.4002455066857349,28354.8243263661,"[0.7, 1.0]"
848,Risk Averse,1,0.34625038286574716,15214.523754672438,"[0.7, 1.0]"
849,Risk Averse,1,0.6457346097228422,28617.296782231322,"[0.7, 1.0]"
850,Risk Averse,1,0.5996156853601434,12542.985698416243,"[0.7, 1.0]"
851,Risk Averse,1,0.4242126541574829,4860.169022853141,"[0.7, 1.0]"
852,Risk Averse,1,0.4242766203287771,2605.599863201609,"[0.7, 1.0]"
853,Risk Averse,1,0.3885581728024634,-8322.382749898592,"[0.7, 1.0]"
854,Risk Averse,1,0.3370388475827276,-28297.8766751419,"[0.7, 1.0]"
855,Risk Averse,1,0.3270403081198604,-36606.63794186337,"[0.7, 1.0]"
856,Risk Averse,1,0.2414990539604035,27259.975444891417,"[0.7, 1.0]"
857,Risk Averse,1,0.309617427895709,13367.434471385233,"[0.7, 1.0]"
858,Risk Averse,1,0.316628939767306,16680.551233054066,"[0.7, 1.0]"
859,Risk Averse,1,0.4432457703826018,-21535.275127454064,"[0.7, 1.0]"
860,Risk Averse,1,0.39334763522936267,-20469.929928163532,"[0.7, 1.0]"
861,Risk Averse,1,0.4100104700349798,39927.6482275702,"[0.7, 1.0]"
862,Risk Averse,1,0.37528199443627974,2670.0320027446387,"[0.7, 1.0]"
863,Risk Averse,1,0.24874589774177136,-41136.760913246864,"[0.7, 1.0]"
864,Risk Averse,1,0.20516166124441237,-76279.10722922793,"[0.7, 1.0]"
865,Risk Averse,1,0.22069860133284525,27173.806452111294,"[0.7, 1.0]"
866,Risk Averse,1,0.6799596275512687,-12597.303522135766,"[0.7, 1.0]"
867,Risk Averse,1,0.5206273872487558,35859.720540323535,"[0.7, 1.0]"
868,Risk Averse,1,0.37245409190016543,14900.282865607209,"[0.7, 1.0]"
869,Risk Averse,1,0.3936978659031576,12509.668940350952,"[0.7, 1.0]"
870,Risk Averse,1,0.2971844344600646,19493.57400227432,"[0.7, 1.0]"
871,Risk Averse,1,0.29483476226702043,-947.2257862620263,"[0.7, 1.0]"
872,Risk Averse,1,0.15605865292775467,-4279.063054597267,"[0.7, 1.0]"
873,Risk Averse,1,0.3021879626587186,-18025.53757890378,"[0.7, 1.0]"
874,Risk Averse,1,0.6926288105653315,40263.0665878574,"[0.7, 1.0]"
875,Risk Averse,1,0.6770020559815568,42668.15598884271,"[0.7, 1.0]"
876,Risk Averse,1,0.46243062987557537,445.8464967887703,"[0.7, 1.0]"
877,Risk Averse,1,0.29900344252739286,4371.969957802207,"[0.7, 1.0]"
878,Risk Averse,1,0.29393680113769594,-39314.015762845935,"[0.7, 1.0]"
879,Risk Averse,1,0.3248905730317877,-26116.474402221265,"[0.7, 1.0]"
880,Risk Averse,1,0.09326571780616222,45473.03555652013,"[0.7, 1.0]"
881,Risk Averse,1,0.16362800645960074,-2018.508096041327,"[0.7, 1.0]"
882,Risk Averse,1,0.5406353550504002,-14337.421016231354,"[0.7, 1.0]"
883,Risk Averse,1,0.6662766784046694,-1537.4966439147247,"[0.7, 1.0]"
884,Risk Averse,1,0.4231533233463024,-7968.091912164329,"[0.7, 1.0]"
885,Risk Averse,1,0.32241819608854516,-8232.399277698683,"[0.7, 1.0]"
886,Risk Averse,1,0.24518107600531414,-11838.342183551536,"[0.7, 1.0]"
887,Risk Averse,1,0.24366194091642446,35437.024846855726,"[0.7, 1.0]"
888,Risk Averse,1,0.30864587803149857,-25445.048710384184,"[0.7, 1.0]"
889,Risk Averse,1,0.2957744913532554,18345.463023556033,"[0.7, 1.0]"
890,Risk Averse,1,0.5422939750538187,-66577.54652155426,"[0.7, 1.0]"
891,Risk Averse,1,0.5766958329010385,-19386.87383748051,"[0.7, 1.0]"
892,Risk Averse,1,0.4053482025608378,-16177.313993350384,"[0.7, 1.0]"
893,Risk Averse,1,0.20572836476045775,-26879.78035101079,"[0.7, 1.0]"
894,Risk Averse,1,0.16073399928048915,33937.812100313415,"[0.7, 1.0]"
895,Risk Averse,1,0.29610278671962964,22722.363207914997,"[0.7, 1.0]"
896,Risk Averse,2,0.4275678551475498,-58820.60108747764,"[0.7, 1.0]"
897,Risk Averse,2,0.6629161058263305,32634.723044853512,"[0.7, 1.0]"
898,Risk Averse,2,0.7120611392987213,18168.24791612934,"[0.7, 1.0]"
899,Risk Averse,2,0.5682827658493473,-107973.5313198515,"[0.7, 1.0]"
900,Risk Averse,2,0.599746494841731,-46470.952272869436,"[0.7, 1.0]"
901,Risk Averse,2,0.43993957609525314,-5654.912945405732,"[0.7, 1.0]"
902,Risk Averse,2,0.5154851710530391,-82172.28855241058,"[0.7, 1.0]"
903,Risk Averse,2,0.5907917954070321,49436.474076713384,"[0.7, 1.0]"
904,Risk Averse,2,0.5045880328288685,37373.01967525073,"[0.7, 1.0]"
905,Risk Averse,2,0.5194338248312432,21416.58010832299,"[0.7, 1.0]"
906,Risk Averse,2,0.5731302728352479,33875.0277284015,"[0.7, 1.0]"
907,Risk Averse,2,0.4192746125337107,-6779.936719362781,"[0.7, 1.0]"
908,Risk Averse,2,0.3589065346609277,33676.48526659947,"[0.7, 1.0]"
909,Risk Averse,2,0.41675173768740903,29888.086769418558,"[0.7, 1.0]"
910,Risk Averse,2,0.46104327423921665,-29918.347381860563,"[0.7, 1.0]"
911,Risk Averse,2,0.5296266638425497,-14014.4394424124,"[0.7, 1.0]"
912,Risk Averse,2,0.5076066441748581,13086.983429207216,"[0.7, 1.0]"
913,Risk Averse,2,0.529981443221317,29040.91752059396,"[0.7, 1.0]"
914,Risk Averse,2,0.5866571453090936,22492.052769689453,"[0.7, 1.0]"
915,Risk Averse,2,0.3270130995471986,-162.41740280092927,"[0.7, 1.0]"
916,Risk Averse,2,0.2929119079262449,27892.099871708255,"[0.7, 1.0]"
917,Risk Averse,2,0.3487595468361039,18141.161976237054,"[0.7, 1.0]"
918,Risk Averse,2,0.3667944725342728,33119.92536898746,"[0.7, 1.0]"
919,Risk Averse,2,0.4316374558828443,27024.79625568746,"[0.7, 1.0]"
920,Risk Averse,2,0.5609464347676301,-15886.94455626201,"[0.7, 1.0]"
921,Risk Averse,2,0.5490682991864622,-10380.109143871672,"[0.7, 1.0]"
922,Risk Averse,2,0.5561094161090507,-39650.52296606246,"[0.7, 1.0]"
923,Risk Averse,2,0.40043655246706866,-53493.185399527814,"[0.7, 1.0]"
924,Risk Averse,2,0.34087645289263346,55987.923424561566,"[0.7, 1.0]"
925,Risk Averse,2,0.3656721933657573,-39633.317490941554,"[0.7, 1.0]"
926,Risk Averse,2,0.396537510399975,-57198.2761170301,"[0.7, 1.0]"
927,Risk Averse,2,0.4645027352946366,-2278.7683371447674,"[0.7, 1.0]"
928,Risk Averse,2,0.6217859913823564,43924.73183107852,"[0.7, 1.0]"
929,Risk Averse,2,0.5189717608152135,18567.052362327595,"[0.7, 1.0]"
930,Risk Averse,2,0.43896085201091484,-48663.06573683463,"[0.7, 1.0]"
931,Risk Averse,2,0.6081411567999904,-35157.584572767526,"[0.7, 1.0]"
932,Risk Averse,2,0.3508709297975142,26697.42169541381,"[0.7, 1.0]"
933,Risk Averse,2,0.3692169699017719,-9411.204944239202,"[0.7, 1.0]"
934,Risk Averse,2,0.5032848085455714,-8688.686666140899,"[0.7, 1.0]"
935,Risk Averse,2,0.5383386465190863,24571.40512626426,"[0.7, 1.0]"
936,Risk Averse,2,0.6119796458302884,42522.940904781,"[0.7, 1.0]"
937,Risk Averse,2,0.3153353585860471,25030.347437585355,"[0.7, 1.0]"
938,Risk Averse,2,0.36371060894467844,37631.819313720305,"[0.7, 1.0]"
939,Risk Averse,2,0.5859649974485166,29250.414471953383,"[0.7, 1.0]"
940,Risk Averse,2,0.5939050495902961,19299.190261669697,"[0.7, 1.0]"
941,Risk Averse,2,0.6513821403550584,-31026.13533466252,"[0.7, 1.0]"
942,Risk Averse,2,0.492714160317392,-2214.433839196621,"[0.7, 1.0]"
943,Risk Averse,2,0.5594798530860801,38519.86411246015,"[0.7, 1.0]"
944,Risk Averse,2,0.4419876329103837,-45688.917812014224,"[0.7, 1.0]"
945,Risk Averse,2,0.33460130587735903,11772.222900523877,"[0.7, 1.0]"
946,Risk Averse,2,0.24386450455039166,-15812.22615101037,"[0.7, 1.0]"
947,Risk Averse,2,0.5253014665520856,51241.784906738045,"[0.7, 1.0]"
948,Risk Averse,2,0.7059907177913471,29381.221864839783,"[0.7, 1.0]"
949,Risk Averse,2,0.6855240474823117,9415.064893373969,"[0.7, 1.0]"
950,Risk Averse,2,0.5387930567319223,41507.432885725226,"[0.7, 1.0]"
951,Risk Averse,2,0.5905643157220322,-24024.969709253375,"[0.7, 1.0]"
952,Risk Averse,2,0.5189203277712986,-44477.09108003001,"[0.7, 1.0]"
953,Risk Averse,2,0.5308887187134341,10203.551783639734,"[0.7, 1.0]"
954,Risk Averse,2,0.6688000384921626,-90831.20278841116,"[0.7, 1.0]"
955,Risk Averse,2,0.36964542978302783,-27381.709695394704,"[0.7, 1.0]"
956,Risk Averse,2,0.6872782069749448,-2587.687090023195,"[0.7, 1.0]"
957,Risk Averse,2,0.570250962961548,-55742.571811895396,"[0.7, 1.0]"
958,Risk Averse,2,0.5281296054235083,51851.10534230183,"[0.7, 1.0]"
959,Risk Averse,2,0.5871012100128034,17553.961070414767,"[0.7, 1.0]"
960,Full Range,0,0.3258702081805501,38582.92730787628,"[0.0, 1.0]"
961,Full Range,0,0.36502453536052704,-91476.68647631015,"[0.0, 1.0]"
962,Full Range,0,0.3746991329905839,-15405.134402604337,"[0.0, 1.0]"
963,Full Range,0,0.2862734922939836,-19712.844425358246,"[0.0, 1.0]"
964,Full Range,0,0.06512370610180285,3614.8531044079355,"[0.0, 1.0]"
965,Full Range,0,0.15137868720388326,12112.236855684067,"[0.0, 1.0]"
966,Full Range,0,0.192819447885631,63410.25775922041,"[0.0, 1.0]"
967,Full Range,0,0.23827186923602506,17431.79878571422,"[0.0, 1.0]"
968,Full Range,0,0.3996628196569657,4348.308489356074,"[0.0, 1.0]"
969,Full Range,0,0.3909061373958136,10392.733396608688,"[0.0, 1.0]"
970,Full Range,0,0.3743476503677424,17291.984143564772,"[0.0, 1.0]"
971,Full Range,0,0.3667287124725245,33666.05169091775,"[0.0, 1.0]"
972,Full Range,0,0.17798008845608704,25981.471678990158,"[0.0, 1.0]"
973,Full Range,0,0.13744393639810792,14486.248173982545,"[0.0, 1.0]"
974,Full Range,0,0.19434931637066288,-48738.803394685296,"[0.0, 1.0]"
975,Full Range,0,0.2683897335203169,-23957.442850792984,"[0.0, 1.0]"
976,Full Range,0,0.49522418960270154,8679.555144078595,"[0.0, 1.0]"
977,Full Range,0,0.45319029374916087,-70835.72612571466,"[0.0, 1.0]"
978,Full Range,0,0.3675592126199674,-91673.60418344823,"[0.0, 1.0]"
979,Full Range,0,0.3423898976428744,19229.72296349665,"[0.0, 1.0]"
980,Full Range,0,0.37575221406355663,-35653.59338105943,"[0.0, 1.0]"
981,Full Range,0,0.3151589492000505,-22795.08594624429,"[0.0, 1.0]"
982,Full Range,0,0.1550463011236909,756.4843831312396,"[0.0, 1.0]"
983,Full Range,0,0.3483390351533151,30939.135249331175,"[0.0, 1.0]"
984,Full Range,0,0.49899960791354525,20464.30088278491,"[0.0, 1.0]"
985,Full Range,0,0.4537144653736792,-27207.729686462862,"[0.0, 1.0]"
986,Full Range,0,0.369860041742343,30042.63908477267,"[0.0, 1.0]"
987,Full Range,0,0.3812793897630229,1017.354467578429,"[0.0, 1.0]"
988,Full Range,0,0.4405459974150018,-41799.87947155257,"[0.0, 1.0]"
989,Full Range,0,0.494131659495723,3909.063777461968,"[0.0, 1.0]"
990,Full Range,0,0.46660648443541264,13382.261258279555,"[0.0, 1.0]"
991,Full Range,0,0.5020657634331241,18636.475752869213,"[0.0, 1.0]"
992,Full Range,0,0.414581816529336,8727.879381325421,"[0.0, 1.0]"
993,Full Range,0,0.37515339061162867,33686.96092842175,"[0.0, 1.0]"
994,Full Range,0,0.3672459710482091,62211.714048701244,"[0.0, 1.0]"
995,Full Range,0,0.3714925127868881,63587.15293996302,"[0.0, 1.0]"
996,Full Range,0,0.29482546118397135,-34934.12686147278,"[0.0, 1.0]"
997,Full Range,0,0.49032601899832284,17359.989458440483,"[0.0, 1.0]"
998,Full Range,0,0.48849056066798535,14796.089565651804,"[0.0, 1.0]"
999,Full Range,0,0.4342978818066223,42985.642510996324,"[0.0, 1.0]"
1000,Full Range,0,0.390227360320354,-21800.35996408027,"[0.0, 1.0]"
1001,Full Range,0,0.40612028470922956,39404.64709240784,"[0.0, 1.0]"
1002,Full Range,0,0.3959289559578475,37570.542665164954,"[0.0, 1.0]"
1003,Full Range,0,0.33284732379365567,-49788.26155796104,"[0.0, 1.0]"
1004,Full Range,0,0.19831156940321226,13303.037334643363,"[0.0, 1.0]"
1005,Full Range,0,0.2501213949060406,34359.12119377704,"[0.0, 1.0]"
1006,Full Range,0,0.4621114312234985,-5524.033363142132,"[0.0, 1.0]"
1007,Full Range,0,0.38788979012301195,-78605.41107405827,"[0.0, 1.0]"
1008,Full Range,0,0.36487964879530654,11125.50724356404,"[0.0, 1.0]"
1009,Full Range,0,0.36569551158396807,-61622.68275102092,"[0.0, 1.0]"
1010,Full Range,0,0.38561999120328905,-18659.750532938902,"[0.0, 1.0]"
1011,Full Range,0,0.35738846794921486,-4684.438129096023,"[0.0, 1.0]"
1012,Full Range,0,0.21817579026001255,15597.183165070877,"[0.0, 1.0]"
1013,Full Range,0,0.2708122665590247,-19346.938855448592,"[0.0, 1.0]"
1014,Full Range,0,0.3911825332746087,-41805.6919787752,"[0.0, 1.0]"
1015,Full Range,0,0.3747967563807779,16103.172235037018,"[0.0, 1.0]"
1016,Full Range,0,0.3442114830128744,4603.329073223817,"[0.0, 1.0]"
1017,Full Range,0,0.33812359490791943,6799.604016020632,"[0.0, 1.0]"
1018,Full Range,0,0.36661397213066715,-43012.45583110751,"[0.0, 1.0]"
1019,Full Range,0,0.23001438250058914,33102.8048658606,"[0.0, 1.0]"
1020,Full Range,0,0.10240971081590078,30123.302754067525,"[0.0, 1.0]"
