,step,avg_risk_aversion,std_risk_aversion,total_wealth,wealth_gini,max_wealth,min_wealth,ra_wealth_correlation,scenario,replication,ra_bounds
304,4,0.5805308129117149,0.20988629138895745,-1.7462298274040222e-09,0.7691039262484984,450153.4129630055,-259119.35585160076,-0.5708913389534946,Risk Averse,0,"[0.7, 1.0]"
305,5,0.5376803035620544,0.18257064176640048,1.5133991837501526e-09,0.7443810596087961,414005.3915313664,-299368.555358542,-0.5931428733898604,Risk Averse,0,"[0.7, 1.0]"
306,6,0.5178140860468929,0.1696812045815617,6.868503987789154e-09,0.6816393820414346,293429.655023166,-255593.4390109047,-0.6401020713477176,Risk Averse,0,"[0.7, 1.0]"
307,7,0.49486805747769125,0.16021537626898993,-1.4319084584712982e-08,0.6728413621129448,212344.3691000213,-264412.4902102756,-0.5135789310939693,Risk Averse,0,"[0.7, 1.0]"
308,8,0.4708953101701385,0.15056324820182299,1.979060471057892e-09,0.6481857624160561,201496.60843826926,-230743.8605929237,-0.505480857035741,Risk Averse,0,"[0.7, 1.0]"
309,9,0.4569402646392827,0.14611498792543245,-3.14321368932724e-09,0.6398324668295412,157445.5723088711,-222100.49390976244,-0.5374590547387367,Risk Averse,0,"[0.7, 1.0]"
310,10,0.44445601787090433,0.12730975370801406,-1.7898855730891228e-08,0.6471378596239337,133359.0245872895,-201235.50724326604,-0.5164390122750413,Risk Averse,0,"[0.7, 1.0]"
311,11,0.43642910372026095,0.11828777995491861,-6.693881005048752e-09,0.6377619298532993,100480.53273444224,-232829.72282480923,-0.36120385985477915,Risk Averse,0,"[0.7, 1.0]"
312,12,0.4300134868806076,0.11512888703671412,8.032657206058502e-09,0.6431508759626541,110374.78594828655,-196451.9885015347,-0.28393787432277,Risk Averse,0,"[0.7, 1.0]"
313,13,0.4266406036058015,0.11117491611351746,-1.0128132998943329e-08,0.6055618395445515,102131.30865365906,-193149.25670357715,-0.32320786392386675,Risk Averse,0,"[0.7, 1.0]"
314,14,0.41333410072114374,0.10158203970465111,-1.0972144082188606e-08,0.6003255667489074,84157.35806769405,-175229.98142482547,-0.16714155165246003,Risk Averse,0,"[0.7, 1.0]"
315,15,0.4057647859300747,0.09351657032303011,7.945345714688301e-09,0.6354819730261405,87021.98804148255,-209358.53141293206,-0.18528961332635502,Risk Averse,0,"[0.7, 1.0]"
316,16,0.4029588233362965,0.08901378693758841,1.0477378964424133e-08,0.6415199685936201,90389.50881191193,-156055.82122352003,-0.13133598601620206,Risk Averse,0,"[0.7, 1.0]"
317,17,0.4023326497933328,0.08910394361664073,1.877197064459324e-08,0.658832125182921,80865.94128089439,-122802.20973545795,-0.18504064998653724,Risk Averse,0,"[0.7, 1.0]"
318,18,0.3992224478885548,0.08982291569912965,1.949956640601158e-09,0.6320407144126454,75541.45441470252,-103557.03724594759,-0.13001061606605685,Risk Averse,0,"[0.7, 1.0]"
319,19,0.39048489061428093,0.09180578839569695,1.4086253941059113e-08,0.6392981076865072,68704.45977525323,-90691.74575758699,-0.13050732315796887,Risk Averse,0,"[0.7, 1.0]"
320,20,0.3844905097659836,0.08585986231306304,-6.257323548197746e-10,0.6588937893620721,69256.6721243927,-92410.32496494397,-0.14476970145274987,Risk Averse,0,"[0.7, 1.0]"
321,21,0.38414996663078216,0.08368487943690084,2.648448571562767e-09,0.6371317784290413,65403.66305776567,-114348.45063054032,-0.022049141591200517,Risk Averse,0,"[0.7, 1.0]"
322,22,0.3790001427788366,0.07633154646671676,1.1641532182693481e-09,0.6456981659020649,75122.07128805667,-119515.32989277487,-0.029436466292970795,Risk Averse,0,"[0.7, 1.0]"
323,23,0.3794971603014836,0.07442101408530666,2.246815711259842e-08,0.6296255699616946,75231.02811680536,-93086.92996219078,0.018356425681903803,Risk Averse,0,"[0.7, 1.0]"
324,24,0.37629714931489866,0.07356690456379061,4.394678398966789e-09,0.6749273539105436,61109.64325455819,-99925.09604821452,0.004649959595941106,Risk Averse,0,"[0.7, 1.0]"
325,0,0.6878772086179279,0.2541831665582908,-1.4115357771515846e-08,0.720958092476558,340793.8297375805,-218103.69099548107,-0.6396473643411746,Risk Averse,1,"[0.7, 1.0]"
326,1,0.6482719835301148,0.24310365333650838,4.2782630771398544e-09,0.7145424298307848,385393.2808434926,-224460.45486346114,-0.7103093460920497,Risk Averse,1,"[0.7, 1.0]"
327,2,0.6187446306515278,0.2315483148769635,1.3649696484208107e-08,0.6896707608704673,361403.8354066525,-241892.20902406995,-0.6811839653407188,Risk Averse,1,"[0.7, 1.0]"
328,3,0.5786900691785989,0.22054352527006377,-3.026798367500305e-09,0.7049230134068656,377642.12112386845,-249159.8193090378,-0.6088493462043568,Risk Averse,1,"[0.7, 1.0]"
329,4,0.5530944369665598,0.2114456294533829,5.6461431086063385e-09,0.685977408996953,280753.3961589183,-245757.31293536976,-0.6019105408846461,Risk Averse,1,"[0.7, 1.0]"
330,5,0.5432468140635046,0.20399733062825173,4.6566128730773926e-09,0.6781726014130476,261501.55659757135,-264077.2876253833,-0.5371360168169712,Risk Averse,1,"[0.7, 1.0]"
331,6,0.5286401864525938,0.20169532198433984,4.656612873077393e-10,0.6600004341139363,239817.90152058267,-288997.86989530164,-0.49929758307715943,Risk Averse,1,"[0.7, 1.0]"
332,7,0.517160120434574,0.1992595405881557,-2.9103830456733704e-09,0.6477453930688772,255543.70150712066,-279195.4416747291,-0.4491624818645437,Risk Averse,1,"[0.7, 1.0]"
333,8,0.500007093144794,0.19686874015431005,2.444721758365631e-09,0.6570717105901667,227725.1805038695,-294337.192505716,-0.41146444149466666,Risk Averse,1,"[0.7, 1.0]"
334,9,0.4774336804425025,0.18943507411869123,9.720679372549057e-09,0.6497726183557391,178203.02709909962,-264499.04319850984,-0.38057327782419276,Risk Averse,1,"[0.7, 1.0]"
335,10,0.4615222524146308,0.18748689501405844,3.1257513910532e-08,0.6237320409830305,175768.33283165802,-260921.43517263373,-0.36760176867857625,Risk Averse,1,"[0.7, 1.0]"
336,11,0.45484210127032865,0.18747293117378822,2.066371962428093e-08,0.6170782861880821,163050.59970880463,-278332.8905288776,-0.3771927000946509,Risk Averse,1,"[0.7, 1.0]"
337,12,0.4495864483213651,0.17472567367350655,2.5262124836444855e-08,0.5938411946688256,132548.59224663468,-229925.38858668806,-0.46097746353815217,Risk Averse,1,"[0.7, 1.0]"
338,13,0.44000122748459974,0.1763436171798677,1.123407855629921e-08,0.6307374683767879,139091.39427522116,-196585.38670270948,-0.41105884172440255,Risk Averse,1,"[0.7, 1.0]"
339,14,0.4366275556201348,0.16902471817346668,6.082700565457344e-09,0.646502571951117,113588.79501287933,-211041.11328645196,-0.38411070342426207,Risk Averse,1,"[0.7, 1.0]"
340,15,0.431775241792798,0.16383045361861737,-3.739842213690281e-09,0.658263510447654,100300.7311217343,-148918.24618188158,-0.30912197466072305,Risk Averse,1,"[0.7, 1.0]"
341,16,0.41979887265032734,0.16024065778398802,8.847564458847046e-09,0.6160825545919721,109042.15490078532,-194286.21777827264,-0.3008095903357079,Risk Averse,1,"[0.7, 1.0]"
342,17,0.4049944215162195,0.15835511609852168,4.190951585769653e-09,0.6467263583743099,108188.41748593298,-191859.11811451183,-0.18767923350612567,Risk Averse,1,"[0.7, 1.0]"
343,18,0.4055618860169332,0.15721714648244903,-4.642060957849026e-09,0.5970567670392328,99819.05654260358,-136016.13788440483,-0.1391469336744279,Risk Averse,1,"[0.7, 1.0]"
344,19,0.402509621929112,0.15745763300943375,1.1932570487260818e-09,0.6193266353602673,66419.51666687774,-140474.895747191,-0.1320725572906764,Risk Averse,1,"[0.7, 1.0]"
345,20,0.3938828015696316,0.1475782679429287,1.132139004766941e-08,0.6176479010590292,58721.51536208645,-155988.49163842815,-0.05509374307359151,Risk Averse,1,"[0.7, 1.0]"
346,21,0.3871742537442572,0.1460649813416924,1.7898855730891228e-08,0.6501495412847602,60920.92475975107,-103364.64637432488,0.013792256405697917,Risk Averse,1,"[0.7, 1.0]"
347,22,0.38500013157545565,0.14291940601535766,-6.984919309616089e-10,0.649288688134229,53319.19899998092,-93038.36502644965,-0.06896632428176024,Risk Averse,1,"[0.7, 1.0]"
348,23,0.3833914439231907,0.14403465733992496,3.5070115700364113e-09,0.6573369584424209,59971.55547618738,-134439.0606719768,-0.06754690284884683,Risk Averse,1,"[0.7, 1.0]"
349,24,0.38508490043908655,0.1433134851687958,-1.1983502190560102e-08,0.6451325080088239,45473.03555652013,-89139.38632639417,-0.04945980656927355,Risk Averse,1,"[0.7, 1.0]"
350,0,0.7515802904222721,0.2114521475817244,3.841705620288849e-09,0.7139467921332905,293653.9592774989,-214992.62209309672,-0.5797275438038301,Risk Averse,2,"[0.7, 1.0]"
351,1,0.7115923425308197,0.20673428921372997,1.7462298274040222e-10,0.7395340393858625,460625.1919573716,-244503.76413065393,-0.6916589527769459,Risk Averse,2,"[0.7, 1.0]"
352,2,0.6697600344417345,0.20596168533468165,-2.9103830456733704e-09,0.7294903668829975,482599.4287771472,-267821.4065896369,-0.5805483698174279,Risk Averse,2,"[0.7, 1.0]"
353,3,0.6390095580229087,0.19877836537771518,1.7811544239521027e-08,0.703864610677815,361947.66323510656,-264824.8627897857,-0.5442409848023633,Risk Averse,2,"[0.7, 1.0]"
354,4,0.6148031272434916,0.1927570261275638,-5.587935447692871e-09,0.6527708780926706,276568.25470942585,-307119.2547001522,-0.43529872198531916,Risk Averse,2,"[0.7, 1.0]"
355,5,0.6126946945344411,0.19300834865840122,2.3283064365386963e-10,0.6651492490476698,253700.30672463082,-303594.9843371202,-0.5222161182316524,Risk Averse,2,"[0.7, 1.0]"
356,6,0.598638566331954,0.18890590767983095,3.3178366720676422e-09,0.6545378036859602,223851.5914072465,-243956.89553763854,-0.4086915916909728,Risk Averse,2,"[0.7, 1.0]"
357,7,0.5805660130061057,0.1803740531030003,2.9685907065868378e-09,0.6971042451589644,218849.87979678885,-229141.79850607444,-0.32668923692252355,Risk Averse,2,"[0.7, 1.0]"
358,8,0.559330572473117,0.17922050890810184,3.637978807091713e-09,0.6526178632910287,184203.2672123845,-251839.8089867643,-0.26966627794207865,Risk Averse,2,"[0.7, 1.0]"
359,9,0.5401689213237462,0.17944305344596384,-9.342329576611519e-09,0.6479352204453324,188749.9942690614,-304520.00765215216,-0.2532179802019425,Risk Averse,2,"[0.7, 1.0]"
360,10,0.5286430145565475,0.16991085841579828,7.566995918750763e-10,0.6579073469737955,206669.13224628803,-270460.9798020533,-0.2559871897054163,Risk Averse,2,"[0.7, 1.0]"
361,11,0.5347909801513353,0.15746409401887898,6.28642737865448e-09,0.6534850351639221,182157.53122248274,-279588.55358302646,-0.24088724170305978,Risk Averse,2,"[0.7, 1.0]"
362,12,0.5352297687126408,0.15850832101928816,1.076841726899147e-09,0.6190505788546676,171181.4377786006,-272495.98968495586,-0.304204528772918,Risk Averse,2,"[0.7, 1.0]"
363,13,0.5176456174994604,0.15238891276648947,8.469214662909508e-09,0.6147672068368297,144268.27279747903,-256969.54070664756,-0.21839558501721995,Risk Averse,2,"[0.7, 1.0]"
364,14,0.5088603301100063,0.14352158486784525,-1.132139004766941e-08,0.6252493723732013,118291.48727090828,-230442.1702848832,-0.16282318043164645,Risk Averse,2,"[0.7, 1.0]"
365,15,0.5010145686257943,0.13881737506631728,-2.0372681319713593e-10,0.628589420193413,143793.39428190043,-207664.84079925972,-0.07193924964391203,Risk Averse,2,"[0.7, 1.0]"
366,16,0.5014764338832108,0.14260093089288806,4.0745362639427185e-10,0.6634355378138166,172892.63805373173,-146235.0913658748,-0.1482622262339621,Risk Averse,2,"[0.7, 1.0]"
367,17,0.5054316281325977,0.13904246550824573,6.868503987789154e-09,0.6157401813445584,84337.65408806794,-120561.92531808496,-0.22241952929017303,Risk Averse,2,"[0.7, 1.0]"
368,18,0.5083413118987627,0.13650504777473405,9.182258509099483e-09,0.6496114199606122,130021.13801815516,-136015.18366212916,-0.13087757428615052,Risk Averse,2,"[0.7, 1.0]"
369,19,0.5077714263556048,0.13747841363166083,2.2409949451684952e-08,0.6502783343198455,114050.79267804377,-208272.53602722523,-0.2625601224674047,Risk Averse,2,"[0.7, 1.0]"
370,20,0.5034258156730729,0.13016162029050357,3.115565050393343e-08,0.5957343552387506,80362.72199621929,-212363.293325397,-0.17771849935336764,Risk Averse,2,"[0.7, 1.0]"
371,21,0.5002520529790413,0.12306865191266501,2.4650944396853447e-08,0.6371051512919619,84687.96803655328,-172850.66698117027,-0.28367890904824894,Risk Averse,2,"[0.7, 1.0]"
372,22,0.4989403575877701,0.12054426945236052,1.6196281649172306e-08,0.6341368710241866,79255.07581863558,-137322.31676332865,-0.14175141906130725,Risk Averse,2,"[0.7, 1.0]"
373,23,0.4998363343269455,0.11212875073677646,5.689798854291439e-09,0.596788200104694,93208.42672177544,-220509.46763765253,-0.20466909294461014,Risk Averse,2,"[0.7, 1.0]"
374,24,0.49963658819647905,0.11297592782839343,7.494236342608929e-09,0.5918703723281424,55987.923424561566,-107973.5313198515,-0.02257739392447331,Risk Averse,2,"[0.7, 1.0]"
375,0,0.5269649166060301,0.2826030627010535,-3.14321368932724e-09,0.7017237512890409,266896.5799331179,-231974.57994086508,-0.34783774741792794,Full Range,0,"[0.0, 1.0]"
376,1,0.5047717624712537,0.2513499926932743,-2.852175384759903e-09,0.7170362801383658,285772.7345142718,-302362.14160333754,-0.592881054655092,Full Range,0,"[0.0, 1.0]"
377,2,0.45468538232852723,0.22482517181355768,-1.9266735762357712e-08,0.679079517547438,263811.9418979331,-289680.7264731905,-0.5218668915410724,Full Range,0,"[0.0, 1.0]"
378,3,0.4144785270099732,0.1916703112067925,-1.4711986295878887e-08,0.6552078625966262,211085.49149302687,-287809.43067658186,-0.38547798444296455,Full Range,0,"[0.0, 1.0]"
379,4,0.3976973280080174,0.16718748532185623,-1.100124791264534e-08,0.6414267222046532,170377.87800788137,-267291.23202343675,-0.41064035932449416,Full Range,0,"[0.0, 1.0]"
380,5,0.3838071755403455,0.1571063701432338,-1.0011717677116394e-08,0.6313833759891994,192310.00592314402,-268527.0897690601,-0.34708088402441983,Full Range,0,"[0.0, 1.0]"
381,6,0.3707656248335792,0.1488012405396601,-8.32369551062584e-09,0.6099822983215575,171962.98979887337,-267091.53479350003,-0.2717016374579545,Full Range,0,"[0.0, 1.0]"
382,7,0.3649120874923035,0.1443496977777355,-1.5919795259833336e-08,0.6195556902426338,181502.42591598752,-251505.2951043776,-0.2720519652842771,Full Range,0,"[0.0, 1.0]"
383,8,0.36083792741701015,0.13865039529269155,-1.0302755981683731e-08,0.6063065540978918,149992.53436590428,-261926.42645833478,-0.17162011350328168,Full Range,0,"[0.0, 1.0]"
384,9,0.3578569149117154,0.13445347368717456,-1.6996636986732483e-08,0.6228546547743143,156774.26603071173,-248235.3694232781,-0.14673213898170512,Full Range,0,"[0.0, 1.0]"
385,10,0.36034526321420934,0.1313831256331206,-7.275957614183426e-09,0.6241163068846054,131543.41841960562,-230037.16365330887,-0.1631232970873188,Full Range,0,"[0.0, 1.0]"
386,11,0.35762900604057535,0.12938284303846267,1.3969838619232178e-09,0.6255256212452844,126704.70972518717,-264782.665860804,-0.18612956257552563,Full Range,0,"[0.0, 1.0]"
387,12,0.35459039820317356,0.1319397098845881,-4.8603396862745285e-09,0.5982705193505029,115194.91861134836,-207332.64249249097,-0.1753022667722393,Full Range,0,"[0.0, 1.0]"
388,13,0.35731301976094787,0.12366120426683817,1.2078089639544487e-08,0.5997985814017994,135072.62407585658,-191694.89984667953,-0.1858372377582614,Full Range,0,"[0.0, 1.0]"
389,14,0.35584081190310823,0.11949710364720076,1.201988197863102e-08,0.6283933275609004,118515.00323979829,-191626.2116613117,-0.1625111847719597,Full Range,0,"[0.0, 1.0]"
390,15,0.3537576776330553,0.1195502717168461,1.414446160197258e-08,0.6434327750424234,111183.47771712548,-179427.95889893116,-0.2994003677691219,Full Range,0,"[0.0, 1.0]"
391,16,0.35241119076884697,0.11774537925412705,2.270098775625229e-09,0.6240999619255121,97621.20856444436,-211985.03347282187,-0.23493699272680207,Full Range,0,"[0.0, 1.0]"
392,17,0.34903975022428657,0.11491009324089559,-5.820766091346741e-11,0.5967616077944995,93961.58058400136,-204765.0459557754,-0.1873471538165238,Full Range,0,"[0.0, 1.0]"
393,18,0.34929999959190156,0.11314067384165515,-1.2514647096395493e-09,0.6525614545906555,115226.75185077437,-184942.00058911924,-0.15804228970408604,Full Range,0,"[0.0, 1.0]"
394,19,0.3445384325021524,0.11500370864276845,1.3096723705530167e-09,0.6367698765951424,116497.13711582765,-185294.13385337117,-0.22131420063748508,Full Range,0,"[0.0, 1.0]"
395,20,0.34007954703687704,0.11505079379251133,-7.101334631443024e-09,0.6008079281371494,72583.48105420818,-120328.97385132774,-0.26788257391471154,Full Range,0,"[0.0, 1.0]"
396,21,0.33926893463785485,0.11194895810834694,3.5797711461782455e-09,0.6390414667688502,80157.75667849829,-134692.42690843123,-0.12546813915880872,Full Range,0,"[0.0, 1.0]"
397,22,0.3396643647893881,0.11244500241639446,1.2514647096395493e-08,0.579982876621324,57619.95030356051,-114549.51747455384,-0.20684237212437362,Full Range,0,"[0.0, 1.0]"
398,23,0.33810853685968767,0.11064195960510906,8.64383764564991e-09,0.628720500177911,53982.95987699651,-113538.93643681075,-0.15760035778853568,Full Range,0,"[0.0, 1.0]"
399,24,0.3377365799505996,0.10611328466880568,7.34871719032526e-09,0.622422851429373,63587.15293996302,-91673.60418344823,-0.1192357153196286,Full Range,0,"[0.0, 1.0]"
400,0,0.5265078337992024,0.22593414935278433,-2.1245796233415604e-09,0.6976243109221087,292206.9930422615,-255668.43552513557,-0.2778236085083107,Full Range,1,"[0.0, 1.0]"
401,1,0.5200525307353541,0.21493434260567873,4.423782229423523e-09,0.7054459694771078,322495.98680710135,-256989.20248388968,-0.4258519850433456,Full Range,1,"[0.0, 1.0]"
402,2,0.4888626435593487,0.19932733487681245,5.820766091346741e-10,0.6967069556168413,400319.47999854444,-263762.3529956675,-0.32223850163001955,Full Range,1,"[0.0, 1.0]"
403,3,0.4717746137026896,0.19106194195991016,1.3460521586239338e-08,0.683971028265238,306015.80397400766,-276890.65147325356,-0.37435177754326204,Full Range,1,"[0.0, 1.0]"
404,4,0.45354380443375675,0.1862004461584558,3.6670826375484467e-09,0.6188132430203999,194753.9821559795,-270332.23157277406,-0.42431817050853454,Full Range,1,"[0.0, 1.0]"
405,5,0.43915473410405237,0.1818205668230209,-1.1990778148174286e-08,0.665114929364762,219941.0087255413,-261443.79799552812,-0.38923336793056124,Full Range,1,"[0.0, 1.0]"
406,6,0.42548738958708654,0.17672245574657186,-5.587935447692871e-09,0.6374672226809526,160524.50306193472,-284424.97431221267,-0.40981898100471786,Full Range,1,"[0.0, 1.0]"
407,7,0.4157326645977344,0.1727257251014499,-1.6763806343078613e-08,0.6274826633979151,142724.97780042444,-266737.32133857056,-0.4388061955569722,Full Range,1,"[0.0, 1.0]"
408,8,0.40769229892757314,0.1740550124389123,-2.5320332497358322e-09,0.6546866318557065,152140.073257885,-267120.8585480179,-0.4088537099067079,Full Range,1,"[0.0, 1.0]"
409,9,0.3961514472568737,0.17444493055606697,-1.3067619875073433e-08,0.5866308054769205,127090.37555048899,-210571.86796326636,-0.4159073837747932,Full Range,1,"[0.0, 1.0]"
410,10,0.3875759352313627,0.16461983961293467,9.487848728895187e-09,0.575658159984145,108282.32518842377,-211501.54765565836,-0.40719475950818795,Full Range,1,"[0.0, 1.0]"
411,11,0.3887599250396765,0.16035092158396339,5.820766091346741e-09,0.6195204914497865,120284.94576487012,-254455.3798811982,-0.35787029762429334,Full Range,1,"[0.0, 1.0]"
412,12,0.38922097806467626,0.15470158748342988,-8.614733815193176e-09,0.6635613736816519,109092.7165458934,-233310.29307002955,-0.41016960927428714,Full Range,1,"[0.0, 1.0]"
413,13,0.3764798308041921,0.1538796756533137,9.89530235528946e-10,0.6562610677980927,117954.38148536629,-239526.50819069348,-0.4651711742687457,Full Range,1,"[0.0, 1.0]"
414,14,0.3676308101526754,0.13901945783543132,-2.939486876130104e-09,0.6490742597980139,116494.00440484085,-235335.35902306455,-0.36656363242165035,Full Range,1,"[0.0, 1.0]"
415,15,0.36229870781026563,0.1351052261464356,-8.760252967476845e-09,0.6328230778704347,120574.33520908517,-185058.19294894743,-0.3266108864167203,Full Range,1,"[0.0, 1.0]"
416,16,0.35820798400765225,0.13403592807068607,-5.1513779908418655e-09,0.6745227694342666,114041.2189057507,-150174.12474599146,-0.33336017455988787,Full Range,1,"[0.0, 1.0]"
417,17,0.3504914989293197,0.13425998345420234,-5.529727786779404e-09,0.6355102606907099,96620.43673659168,-190506.86805657134,-0.3272036222712972,Full Range,1,"[0.0, 1.0]"
418,18,0.34265353132637566,0.12851647628471616,-1.178705133497715e-09,0.6794936621889813,75689.16980596089,-155282.2175723028,-0.3277881472908544,Full Range,1,"[0.0, 1.0]"
419,19,0.340129935736312,0.12406468153102845,-1.7214915715157986e-08,0.6714266335025378,82532.17842988206,-157455.86140175146,-0.22402727485756832,Full Range,1,"[0.0, 1.0]"
420,20,0.3353169394796881,0.11684937725854481,2.0954757928848267e-09,0.6987807576757572,79831.65077141103,-106024.99882952991,-0.31063668348324336,Full Range,1,"[0.0, 1.0]"
421,21,0.3288061894213691,0.11454538478840841,2.1827872842550278e-10,0.7083663673955576,90579.40102755652,-101996.24035956293,-0.21132948081329075,Full Range,1,"[0.0, 1.0]"
422,22,0.32131274295837675,0.11381758696162421,1.2674718163907528e-08,0.7138928666442603,69114.65414937412,-101466.00154855679,-0.24475138864046755,Full Range,1,"[0.0, 1.0]"
423,23,0.3161798317776109,0.10850669608803552,1.4115357771515846e-09,0.7049607167572456,74843.13127760196,-93168.53561203019,-0.07746520845544547,Full Range,1,"[0.0, 1.0]"
424,24,0.31473323113649154,0.10677742051619568,-9.204086381942034e-09,0.687263528686044,62905.981474131215,-100591.89011173222,-0.10130037829580697,Full Range,1,"[0.0, 1.0]"
425,0,0.484431044990588,0.2778778914058038,-2.2118911147117615e-09,0.7314256642710324,357797.036680248,-238968.22192262075,-0.15487327326787262,Full Range,2,"[0.0, 1.0]"
426,1,0.4439527475086336,0.255267918667677,-9.487848728895187e-09,0.7265877717352451,370410.3191912238,-268752.0767494913,-0.41613112266544244,Full Range,2,"[0.0, 1.0]"
427,2,0.4184600667415576,0.23651643181808554,-2.6775524020195007e-09,0.7253854746164226,388778.5222525232,-239481.91201184297,-0.4769265210382179,Full Range,2,"[0.0, 1.0]"
428,3,0.4073286058630939,0.22799630543325042,-2.270098775625229e-09,0.6789569379109228,316304.06791154604,-282434.7628977625,-0.3712549083080895,Full Range,2,"[0.0, 1.0]"
429,4,0.40033368597477803,0.2167672582687885,-5.3551048040390015e-09,0.6951754308151541,318116.68934895814,-298317.024318429,-0.3801123827638377,Full Range,2,"[0.0, 1.0]"
430,5,0.39534732648105414,0.21518897816080376,3.5652192309498787e-09,0.6958121093673202,342864.7905839635,-302113.8509322673,-0.38346326991766205,Full Range,2,"[0.0, 1.0]"
431,6,0.38364826306980615,0.21365124387521994,4.132743924856186e-09,0.7097768563881752,350718.0929507721,-268973.158607497,-0.34833137747357223,Full Range,2,"[0.0, 1.0]"
432,7,0.3902442280896993,0.20912601205611894,9.604264050722122e-10,0.7213654395948605,292880.0533182864,-249777.10286936592,-0.4076125493598042,Full Range,2,"[0.0, 1.0]"
433,8,0.37203198339117566,0.20267266637011552,-1.0040821507573128e-08,0.6878341574182814,255665.3563421664,-253041.11210877815,-0.3483408110518978,Full Range,2,"[0.0, 1.0]"
434,9,0.37190559958460134,0.2002595342878627,-9.022187441587448e-10,0.6935439664629837,183512.5376226728,-190023.78096375667,-0.334849348657007,Full Range,2,"[0.0, 1.0]"
435,10,0.3608676710561771,0.19914753553884,7.312337402254343e-09,0.6618487556384687,150303.1398651283,-183045.4865351198,-0.23685481991791807,Full Range,2,"[0.0, 1.0]"
436,11,0.3548100726783725,0.19679606444050993,-1.210719347000122e-08,0.6638518605300732,133159.79331217252,-173155.0964998377,-0.2394108623939289,Full Range,2,"[0.0, 1.0]"
437,12,0.35364740486530055,0.196913878756473,-2.0838342607021332e-08,0.6607435705509166,133424.81643092647,-142742.74040321843,-0.2192365684202521,Full Range,2,"[0.0, 1.0]"
438,13,0.35437492823657596,0.20048464372727828,-2.9685907065868378e-09,0.6674393020594558,118050.11421056147,-169171.99535250885,-0.21245976881587253,Full Range,2,"[0.0, 1.0]"
439,14,0.3515255990598007,0.19544983563583038,6.402842700481415e-09,0.6984301837519893,94790.85958816657,-149246.9515875327,-0.30771630381663595,Full Range,2,"[0.0, 1.0]"
440,15,0.34399790664200036,0.1956999585081607,9.89530235528946e-09,0.7087020287085932,143194.01958189064,-152871.56571137614,-0.23201177400879508,Full Range,2,"[0.0, 1.0]"
441,16,0.33422849588407755,0.19470054183353325,-8.32369551062584e-09,0.6675599648211208,76251.18691709962,-135949.83913914184,-0.1242497342241616,Full Range,2,"[0.0, 1.0]"
442,17,0.32406380871920853,0.18688028128286865,-5.820766091346741e-11,0.700601618265505,76973.55433031415,-98876.03363734733,-0.1535323954203756,Full Range,2,"[0.0, 1.0]"
443,18,0.3213768422130867,0.18024364403447993,-1.4551915228366852e-09,0.6703549622963789,70653.04023568842,-92935.23106803805,-0.21432522514883703,Full Range,2,"[0.0, 1.0]"
444,19,0.31773664509515803,0.1777037041461336,8.309143595397472e-09,0.7054933079685557,70452.00889240802,-81675.61109645473,-0.1741643646752727,Full Range,2,"[0.0, 1.0]"
445,20,0.3162940102705864,0.17680357833527352,1.2427335605025291e-08,0.6457770103665201,66832.81487616757,-76463.07844104861,-0.2402604245961493,Full Range,2,"[0.0, 1.0]"
446,21,0.31005603537764886,0.17774201814186927,-1.6298145055770874e-09,0.7002003215381409,83262.78478852633,-69159.4121433287,-0.17217675364109147,Full Range,2,"[0.0, 1.0]"
447,22,0.30547631983314766,0.1688052945825343,5.878973752260208e-09,0.6719902259735995,66735.15118908607,-84840.11543405402,-0.06011518272165071,Full Range,2,"[0.0, 1.0]"
448,23,0.30702256748628476,0.16656584822631446,1.068110577762127e-08,0.6853271658077056,71954.5465427232,-96816.8289422939,-0.05135094445966983,Full Range,2,"[0.0, 1.0]"
449,24,0.30464271236474655,0.1640182613027279,1.076841726899147e-08,0.6762585168913464,73962.46038876704,-86548.07355021282,-0.050911415691034224,Full Range,2,"[0.0, 1.0]"
